s@0|2024-04-20 23:55:34.394454
r@|2024-04-20 23:55:34.412347
r@0,|2024-04-20 23:55:34.429127
r@|2024-04-20 23:55:34.446440
r@|2024-04-20 23:55:34.463284
r@|2024-04-20 23:55:34.479680
r@|2024-04-20 23:55:34.495217
r@|2024-04-20 23:55:34.512560
r@|2024-04-20 23:55:34.529195
r@|2024-04-20 23:55:34.547033
r@|2024-04-20 23:55:34.564560
r@|2024-04-20 23:55:34.582515
r@|2024-04-20 23:55:34.599307
r@|2024-04-20 23:55:34.615930
r@|2024-04-20 23:55:34.632713
s@1|2024-04-20 23:55:34.645466
r@|2024-04-20 23:55:34.649924
r@|2024-04-20 23:55:34.666704
r@|2024-04-20 23:55:34.683381
r@1,|2024-04-20 23:55:34.742471
r@|2024-04-20 23:55:34.759693
r@|2024-04-20 23:55:34.775889
r@|2024-04-20 23:55:34.791912
r@|2024-04-20 23:55:34.808401
r@|2024-04-20 23:55:34.824056
r@|2024-04-20 23:55:34.842711
r@|2024-04-20 23:55:34.860469
r@|2024-04-20 23:55:34.876776
r@|2024-04-20 23:55:34.894089
r@|2024-04-20 23:55:34.910869
r@|2024-04-20 23:55:34.928047
r@|2024-04-20 23:55:34.945564
r@|2024-04-20 23:55:34.962407
r@|2024-04-20 23:55:34.980325
r@|2024-04-20 23:55:34.997507
r@|2024-04-20 23:55:35.014853
r@|2024-04-20 23:55:35.032283
r@|2024-04-20 23:55:35.048739
r@|2024-04-20 23:55:35.064808
r@|2024-04-20 23:55:35.082042
s@2|2024-04-20 23:55:35.097269
r@|2024-04-20 23:55:35.099014
r@|2024-04-20 23:55:35.116630
r@|2024-04-20 23:55:35.132884
r@2,|2024-04-20 23:55:35.190392
r@|2024-04-20 23:55:35.206887
r@|2024-04-20 23:55:35.224692
r@|2024-04-20 23:55:35.241743
r@|2024-04-20 23:55:35.259521
r@|2024-04-20 23:55:35.277147
r@|2024-04-20 23:55:35.294310
r@|2024-04-20 23:55:35.311718
r@|2024-04-20 23:55:35.328450
r@|2024-04-20 23:55:35.346715
r@|2024-04-20 23:55:35.364397
r@|2024-04-20 23:55:35.381350
r@|2024-04-20 23:55:35.397678
r@|2024-04-20 23:55:35.414851
r@|2024-04-20 23:55:35.432772
r@|2024-04-20 23:55:35.449084
r@|2024-04-20 23:55:35.465464
r@|2024-04-20 23:55:35.481774
r@|2024-04-20 23:55:35.498468
r@|2024-04-20 23:55:35.515205
r@|2024-04-20 23:55:35.530288
r@|2024-04-20 23:55:35.546574
r@|2024-04-20 23:55:35.563591
r@|2024-04-20 23:55:35.580184
r@|2024-04-20 23:55:35.597120
r@|2024-04-20 23:55:35.614278
r@|2024-04-20 23:55:35.631411
r@|2024-04-20 23:55:35.647872
r@|2024-04-20 23:55:35.663108
r@|2024-04-20 23:55:35.680078
r@|2024-04-20 23:55:35.696938
r@|2024-04-20 23:55:35.715328
r@|2024-04-20 23:55:35.732907
s@3|2024-04-20 23:55:35.733510
r@|2024-04-20 23:55:35.748845
r@|2024-04-20 23:55:35.764946
r@3,|2024-04-20 23:55:35.826442
r@|2024-04-20 23:55:35.843780
r@|2024-04-20 23:55:35.860897
r@|2024-04-20 23:55:35.876625
r@|2024-04-20 23:55:35.892403
r@|2024-04-20 23:55:35.910381
r@|2024-04-20 23:55:35.926363
r@|2024-04-20 23:55:35.943000
r@|2024-04-20 23:55:35.960660
r@|2024-04-20 23:55:35.977372
r@|2024-04-20 23:55:35.992986
r@|2024-04-20 23:55:36.009968
r@|2024-04-20 23:55:36.026853
r@|2024-04-20 23:55:36.043337
r@|2024-04-20 23:55:36.060117
r@|2024-04-20 23:55:36.076259
r@|2024-04-20 23:55:36.092793
r@|2024-04-20 23:55:36.108763
r@|2024-04-20 23:55:36.125685
r@|2024-04-20 23:55:36.143013
r@|2024-04-20 23:55:36.160145
r@|2024-04-20 23:55:36.176980
r@|2024-04-20 23:55:36.193388
r@|2024-04-20 23:55:36.209794
r@|2024-04-20 23:55:36.226731
r@|2024-04-20 23:55:36.243792
r@|2024-04-20 23:55:36.261541
r@|2024-04-20 23:55:36.279844
r@|2024-04-20 23:55:36.297111
r@|2024-04-20 23:55:36.314464
r@|2024-04-20 23:55:36.330272
r@|2024-04-20 23:55:36.347214
r@|2024-04-20 23:55:36.364333
r@|2024-04-20 23:55:36.380835
r@|2024-04-20 23:55:36.397800
r@|2024-04-20 23:55:36.415130
r@|2024-04-20 23:55:36.430889
r@|2024-04-20 23:55:36.447377
r@|2024-04-20 23:55:36.465156
r@|2024-04-20 23:55:36.481583
r@|2024-04-20 23:55:36.497593
r@|2024-04-20 23:55:36.514365
r@|2024-04-20 23:55:36.531767
s@4|2024-04-20 23:55:36.532732
r@|2024-04-20 23:55:36.549387
r@|2024-04-20 23:55:36.565564
r@|2024-04-20 23:55:36.580703
r@|2024-04-20 23:55:36.598070
r@|2024-04-20 23:55:36.615720
r@|2024-04-20 23:55:36.632337
r@|2024-04-20 23:55:36.648933
r@|2024-04-20 23:55:36.666287
r@|2024-04-20 23:55:36.682730
r@|2024-04-20 23:55:36.699660
r@|2024-04-20 23:55:36.717935
r@|2024-04-20 23:55:36.734742
r@|2024-04-20 23:55:36.751357
r@|2024-04-20 23:55:36.768945
r@|2024-04-20 23:55:36.786383
r@|2024-04-20 23:55:36.804609
r@|2024-04-20 23:55:36.822216
r@|2024-04-20 23:55:36.839921
r@|2024-04-20 23:55:36.856857
r@|2024-04-20 23:55:36.873512
r@|2024-04-20 23:55:36.891072
r@|2024-04-20 23:55:36.908658
r@|2024-04-20 23:55:36.926540
r@|2024-04-20 23:55:36.942438
r@|2024-04-20 23:55:36.959200
r@|2024-04-20 23:55:36.976642
r@|2024-04-20 23:55:36.993354
r@|2024-04-20 23:55:37.010111
r@|2024-04-20 23:55:37.026083
s@5|2024-04-20 23:55:37.027888
r@|2024-04-20 23:55:37.043761
r@|2024-04-20 23:55:37.059662
r@|2024-04-20 23:55:37.077660
r@|2024-04-20 23:55:37.094985
r@|2024-04-20 23:55:37.111890
r@|2024-04-20 23:55:37.128677
r@|2024-04-20 23:55:37.144926
r@|2024-04-20 23:55:37.162137
r@|2024-04-20 23:55:37.177441
r@|2024-04-20 23:55:37.195435
r@|2024-04-20 23:55:37.213355
r@|2024-04-20 23:55:37.229235
r@|2024-04-20 23:55:37.247209
r@|2024-04-20 23:55:37.263451
r@|2024-04-20 23:55:37.280714
r@|2024-04-20 23:55:37.297372
r@|2024-04-20 23:55:37.314002
r@|2024-04-20 23:55:37.332203
r@|2024-04-20 23:55:37.350149
r@|2024-04-20 23:55:37.366683
r@|2024-04-20 23:55:37.384305
r@|2024-04-20 23:55:37.401297
s@6|2024-04-20 23:55:37.405418
r@|2024-04-20 23:55:37.418038
r@|2024-04-20 23:55:37.434793
r@|2024-04-20 23:55:37.452502
r@|2024-04-20 23:55:37.472385
r@|2024-04-20 23:55:37.493812
r@|2024-04-20 23:55:37.511185
r@|2024-04-20 23:55:37.529271
r@|2024-04-20 23:55:37.545551
r@|2024-04-20 23:55:37.561887
r@|2024-04-20 23:55:37.578680
r@|2024-04-20 23:55:37.596397
r@|2024-04-20 23:55:37.613321
r@|2024-04-20 23:55:37.630769
r@|2024-04-20 23:55:37.647651
r@|2024-04-20 23:55:37.664633
r@|2024-04-20 23:55:37.680702
r@|2024-04-20 23:55:37.697674
r@|2024-04-20 23:55:37.714375
r@|2024-04-20 23:55:37.731629
r@|2024-04-20 23:55:37.749545
r@|2024-04-20 23:55:37.766121
r@|2024-04-20 23:55:37.783757
r@|2024-04-20 23:55:37.800874
r@|2024-04-20 23:55:37.817355
r@|2024-04-20 23:55:37.834170
r@|2024-04-20 23:55:37.851227
r@|2024-04-20 23:55:37.869231
r@|2024-04-20 23:55:37.885642
r@|2024-04-20 23:55:37.902293
r@|2024-04-20 23:55:37.919471
r@|2024-04-20 23:55:37.936536
r@|2024-04-20 23:55:37.953265
r@|2024-04-20 23:55:37.969817
r@|2024-04-20 23:55:37.986432
r@|2024-04-20 23:55:38.003431
r@|2024-04-20 23:55:38.020104
r@|2024-04-20 23:55:38.037616
r@|2024-04-20 23:55:38.054099
r@|2024-04-20 23:55:38.071826
r@|2024-04-20 23:55:38.088281
r@|2024-04-20 23:55:38.105540
r@|2024-04-20 23:55:38.121752
r@|2024-04-20 23:55:38.139467
r@|2024-04-20 23:55:38.157451
r@|2024-04-20 23:55:38.173977
r@|2024-04-20 23:55:38.190942
r@|2024-04-20 23:55:38.208222
r@|2024-04-20 23:55:38.224046
r@|2024-04-20 23:55:38.240518
r@|2024-04-20 23:55:38.256682
s@7|2024-04-20 23:55:38.258455
r@|2024-04-20 23:55:38.274765
r@|2024-04-20 23:55:38.291850
r@7,|2024-04-20 23:55:38.350412
r@|2024-04-20 23:55:38.367997
r@|2024-04-20 23:55:38.385055
r@|2024-04-20 23:55:38.401636
r@|2024-04-20 23:55:38.418944
r@|2024-04-20 23:55:38.436885
