s@0|2024-04-21 00:31:05.576839
r@|2024-04-21 00:31:05.638787
r@0,|2024-04-21 00:31:05.689717
r@|2024-04-21 00:31:05.740597
r@|2024-04-21 00:31:05.792729
s@1|2024-04-21 00:31:05.827818
r@|2024-04-21 00:31:05.843934
r@|2024-04-21 00:31:05.896062
r@|2024-04-21 00:31:05.947197
r@|2024-04-21 00:31:05.998643
r@|2024-04-21 00:31:06.050413
r@|2024-04-21 00:31:06.102058
r@|2024-04-21 00:31:06.154117
r@|2024-04-21 00:31:06.205221
r@|2024-04-21 00:31:06.256416
s@2|2024-04-21 00:31:06.279581
r@|2024-04-21 00:31:06.308108
r@|2024-04-21 00:31:06.360641
r@|2024-04-21 00:31:06.412554
r@|2024-04-21 00:31:06.463904
r@|2024-04-21 00:31:06.515065
r@|2024-04-21 00:31:06.565777
r@|2024-04-21 00:31:06.618370
r@|2024-04-21 00:31:06.669802
r@|2024-04-21 00:31:06.721330
r@|2024-04-21 00:31:06.772906
r@|2024-04-21 00:31:06.824730
r@|2024-04-21 00:31:06.876308
s@3|2024-04-21 00:31:06.915776
r@|2024-04-21 00:31:06.927913
r@|2024-04-21 00:31:06.979362
r@|2024-04-21 00:31:07.031312
r@|2024-04-21 00:31:07.083854
r@|2024-04-21 00:31:07.134227
r@|2024-04-21 00:31:07.185863
r@|2024-04-21 00:31:07.236798
r@|2024-04-21 00:31:07.288848
r@|2024-04-21 00:31:07.340449
r@|2024-04-21 00:31:07.391692
r@|2024-04-21 00:31:07.443506
r@|2024-04-21 00:31:07.495858
r@|2024-04-21 00:31:07.546304
r@|2024-04-21 00:31:07.598824
r@|2024-04-21 00:31:07.650751
r@|2024-04-21 00:31:07.701914
s@4|2024-04-21 00:31:07.714233
r@|2024-04-21 00:31:07.753343
r@|2024-04-21 00:31:07.805327
r@|2024-04-21 00:31:07.856460
r@|2024-04-21 00:31:07.908164
r@|2024-04-21 00:31:07.959968
r@|2024-04-21 00:31:08.011313
r@|2024-04-21 00:31:08.063009
r@|2024-04-21 00:31:08.115105
r@|2024-04-21 00:31:08.166439
s@5|2024-04-21 00:31:08.209372
r@|2024-04-21 00:31:08.217577
r@|2024-04-21 00:31:08.269318
r@5,|2024-04-21 00:31:08.362427
r@|2024-04-21 00:31:08.372296
r@|2024-04-21 00:31:08.424442
r@|2024-04-21 00:31:08.476274
r@|2024-04-21 00:31:08.527417
r@|2024-04-21 00:31:08.579875
s@6|2024-04-21 00:31:08.586836
r@|2024-04-21 00:31:08.630821
r@|2024-04-21 00:31:08.682851
r@|2024-04-21 00:31:08.734302
r@|2024-04-21 00:31:08.785709
r@|2024-04-21 00:31:08.837848
r@|2024-04-21 00:31:08.888618
r@|2024-04-21 00:31:08.940219
r@|2024-04-21 00:31:08.991921
r@|2024-04-21 00:31:09.043445
r@|2024-04-21 00:31:09.095547
r@|2024-04-21 00:31:09.146842
r@|2024-04-21 00:31:09.198640
r@|2024-04-21 00:31:09.249708
r@|2024-04-21 00:31:09.301725
r@|2024-04-21 00:31:09.353131
r@|2024-04-21 00:31:09.405164
s@7|2024-04-21 00:31:09.439866
r@|2024-04-21 00:31:09.456679
r@|2024-04-21 00:31:09.508115
r@|2024-04-21 00:31:09.559811
r@|2024-04-21 00:31:09.611481
r@|2024-04-21 00:31:09.662559
r@|2024-04-21 00:31:09.714700
r@|2024-04-21 00:31:09.766423
r@|2024-04-21 00:31:09.817935
r@|2024-04-21 00:31:09.869494
r@|2024-04-21 00:31:09.921102
r@|2024-04-21 00:31:09.972634
r@|2024-04-21 00:31:10.023130
s@8|2024-04-21 00:31:10.023155
r@|2024-04-21 00:31:10.075263
r@|2024-04-21 00:31:10.126684
r@|2024-04-21 00:31:10.178833
r@|2024-04-21 00:31:10.230534
r@|2024-04-21 00:31:10.281789
r@|2024-04-21 00:31:10.333589
r@|2024-04-21 00:31:10.384671
r@|2024-04-21 00:31:10.437177
r@|2024-04-21 00:31:10.488604
s@9|2024-04-21 00:31:10.502900
r@|2024-04-21 00:31:10.539547
r@|2024-04-21 00:31:10.591135
r@|2024-04-21 00:31:10.643594
r@|2024-04-21 00:31:10.695268
r@|2024-04-21 00:31:10.746410
r@|2024-04-21 00:31:10.798080
r@|2024-04-21 00:31:10.849961
s@10|2024-04-21 00:31:10.877989
r@|2024-04-21 00:31:10.901639
r@|2024-04-21 00:31:10.952603
r@|2024-04-21 00:31:11.004891
r@|2024-04-21 00:31:11.056015
r@|2024-04-21 00:31:11.107582
r@|2024-04-21 00:31:11.159322
r@|2024-04-21 00:31:11.210965
r@|2024-04-21 00:31:11.262815
r@|2024-04-21 00:31:11.314150
s@11|2024-04-21 00:31:11.345079
r@|2024-04-21 00:31:11.365634
r@|2024-04-21 00:31:11.417590
s@12|2024-04-21 00:31:11.458556
r@|2024-04-21 00:31:11.469060
r@|2024-04-21 00:31:11.520672
r@12,|2024-04-21 00:31:11.614376
r@|2024-04-21 00:31:11.623895
r@|2024-04-21 00:31:11.676149
r@|2024-04-21 00:31:11.726695
r@|2024-04-21 00:31:11.778376
s@13|2024-04-21 00:31:11.796283
r@|2024-04-21 00:31:11.830235
r@|2024-04-21 00:31:11.882356
r@|2024-04-21 00:31:11.933142
r@|2024-04-21 00:31:11.985514
r@|2024-04-21 00:31:12.036789
r@|2024-04-21 00:31:12.087756
r@|2024-04-21 00:31:12.140146
r@|2024-04-21 00:31:12.190897
r@|2024-04-21 00:31:12.242788
r@|2024-04-21 00:31:12.295120
r@|2024-04-21 00:31:12.346109
r@|2024-04-21 00:31:12.397962
s@14|2024-04-21 00:31:12.421872
r@|2024-04-21 00:31:12.449770
r@|2024-04-21 00:31:12.500503
r@|2024-04-21 00:31:12.553076
r@|2024-04-21 00:31:12.603894
r@|2024-04-21 00:31:12.655762
r@|2024-04-21 00:31:12.707183
r@|2024-04-21 00:31:12.758579
r@|2024-04-21 00:31:12.810093
r@|2024-04-21 00:31:12.861679
