s@0|2024-04-20 23:48:10.573670
r@0,|2024-04-20 23:48:10.583027
r@|2024-04-20 23:48:10.591687
r@|2024-04-20 23:48:10.600053
r@|2024-04-20 23:48:10.608856
r@|2024-04-20 23:48:10.617847
r@|2024-04-20 23:48:10.626140
r@|2024-04-20 23:48:10.635043
r@|2024-04-20 23:48:10.642941
r@|2024-04-20 23:48:10.652173
r@|2024-04-20 23:48:10.660427
r@|2024-04-20 23:48:10.668966
r@|2024-04-20 23:48:10.677842
r@|2024-04-20 23:48:10.686098
r@|2024-04-20 23:48:10.694855
r@|2024-04-20 23:48:10.702949
r@|2024-04-20 23:48:10.711822
r@|2024-04-20 23:48:10.719984
r@|2024-04-20 23:48:10.728711
r@|2024-04-20 23:48:10.737631
r@|2024-04-20 23:48:10.746245
r@|2024-04-20 23:48:10.754917
r@|2024-04-20 23:48:10.763581
r@|2024-04-20 23:48:10.772198
r@|2024-04-20 23:48:10.781346
r@|2024-04-20 23:48:10.789981
r@|2024-04-20 23:48:10.798946
r@|2024-04-20 23:48:10.807865
r@|2024-04-20 23:48:10.816355
s@1|2024-04-20 23:48:10.824649
r@|2024-04-20 23:48:10.825792
r@|2024-04-20 23:48:10.834423
r@|2024-04-20 23:48:10.843373
r@1,|2024-04-20 23:48:10.894471
r@|2024-04-20 23:48:10.902528
r@|2024-04-20 23:48:10.911599
r@|2024-04-20 23:48:10.920220
r@|2024-04-20 23:48:10.928434
r@|2024-04-20 23:48:10.936779
r@|2024-04-20 23:48:10.945183
r@|2024-04-20 23:48:10.954070
r@|2024-04-20 23:48:10.963012
r@|2024-04-20 23:48:10.971447
r@|2024-04-20 23:48:10.980166
r@|2024-04-20 23:48:10.989189
r@|2024-04-20 23:48:10.997865
r@|2024-04-20 23:48:11.006128
r@|2024-04-20 23:48:11.014462
r@|2024-04-20 23:48:11.022849
r@|2024-04-20 23:48:11.030946
r@|2024-04-20 23:48:11.039490
r@|2024-04-20 23:48:11.048534
r@|2024-04-20 23:48:11.057263
r@|2024-04-20 23:48:11.065971
r@|2024-04-20 23:48:11.074751
r@|2024-04-20 23:48:11.083259
r@|2024-04-20 23:48:11.092069
r@|2024-04-20 23:48:11.100350
r@|2024-04-20 23:48:11.109007
r@|2024-04-20 23:48:11.117377
r@|2024-04-20 23:48:11.125909
r@|2024-04-20 23:48:11.134769
r@|2024-04-20 23:48:11.143190
r@|2024-04-20 23:48:11.151940
r@|2024-04-20 23:48:11.160633
r@|2024-04-20 23:48:11.169042
r@|2024-04-20 23:48:11.177818
r@|2024-04-20 23:48:11.186482
r@|2024-04-20 23:48:11.195341
r@|2024-04-20 23:48:11.204212
r@|2024-04-20 23:48:11.212785
r@|2024-04-20 23:48:11.221947
r@|2024-04-20 23:48:11.230850
r@|2024-04-20 23:48:11.239150
r@|2024-04-20 23:48:11.247795
r@|2024-04-20 23:48:11.256607
r@|2024-04-20 23:48:11.265433
r@|2024-04-20 23:48:11.274710
s@2|2024-04-20 23:48:11.276428
r@|2024-04-20 23:48:11.283267
r@|2024-04-20 23:48:11.291540
r@2,|2024-04-20 23:48:11.342393
r@|2024-04-20 23:48:11.351132
r@|2024-04-20 23:48:11.359848
r@|2024-04-20 23:48:11.368009
r@|2024-04-20 23:48:11.376693
r@|2024-04-20 23:48:11.385051
r@|2024-04-20 23:48:11.394498
r@|2024-04-20 23:48:11.403193
r@|2024-04-20 23:48:11.411971
r@|2024-04-20 23:48:11.420374
r@|2024-04-20 23:48:11.428773
r@|2024-04-20 23:48:11.436958
r@|2024-04-20 23:48:11.445417
r@|2024-04-20 23:48:11.453745
r@|2024-04-20 23:48:11.462534
r@|2024-04-20 23:48:11.471344
r@|2024-04-20 23:48:11.480768
r@|2024-04-20 23:48:11.489979
r@|2024-04-20 23:48:11.498531
r@|2024-04-20 23:48:11.506436
r@|2024-04-20 23:48:11.514679
r@|2024-04-20 23:48:11.523416
r@|2024-04-20 23:48:11.533017
r@|2024-04-20 23:48:11.542067
r@|2024-04-20 23:48:11.550275
r@|2024-04-20 23:48:11.558699
r@|2024-04-20 23:48:11.567216
r@|2024-04-20 23:48:11.576345
r@|2024-04-20 23:48:11.585425
r@|2024-04-20 23:48:11.594198
r@|2024-04-20 23:48:11.602980
r@|2024-04-20 23:48:11.611822
r@|2024-04-20 23:48:11.620616
r@|2024-04-20 23:48:11.629405
r@|2024-04-20 23:48:11.638289
r@|2024-04-20 23:48:11.647110
r@|2024-04-20 23:48:11.655944
r@|2024-04-20 23:48:11.664246
r@|2024-04-20 23:48:11.672527
r@|2024-04-20 23:48:11.680977
r@|2024-04-20 23:48:11.689780
r@|2024-04-20 23:48:11.698623
r@|2024-04-20 23:48:11.707607
r@|2024-04-20 23:48:11.716354
r@|2024-04-20 23:48:11.725145
r@|2024-04-20 23:48:11.734253
r@|2024-04-20 23:48:11.743173
r@|2024-04-20 23:48:11.752217
r@|2024-04-20 23:48:11.761095
r@|2024-04-20 23:48:11.770013
r@|2024-04-20 23:48:11.778901
r@|2024-04-20 23:48:11.787387
r@|2024-04-20 23:48:11.795841
r@|2024-04-20 23:48:11.804413
r@|2024-04-20 23:48:11.813203
r@|2024-04-20 23:48:11.822764
r@|2024-04-20 23:48:11.831629
r@|2024-04-20 23:48:11.840294
r@|2024-04-20 23:48:11.848903
r@|2024-04-20 23:48:11.857330
r@|2024-04-20 23:48:11.865996
r@|2024-04-20 23:48:11.874579
r@|2024-04-20 23:48:11.882948
r@|2024-04-20 23:48:11.891567
r@|2024-04-20 23:48:11.900188
r@|2024-04-20 23:48:11.909408
s@3|2024-04-20 23:48:11.912630
r@|2024-04-20 23:48:11.917742
r@|2024-04-20 23:48:11.926589
r@|2024-04-20 23:48:11.935573
r@|2024-04-20 23:48:11.944241
r@|2024-04-20 23:48:11.952834
r@|2024-04-20 23:48:11.962004
r@|2024-04-20 23:48:11.970907
r@|2024-04-20 23:48:11.979502
r@|2024-04-20 23:48:11.988832
r@|2024-04-20 23:48:11.996826
r@|2024-04-20 23:48:12.005560
r@|2024-04-20 23:48:12.013810
r@|2024-04-20 23:48:12.022728
r@|2024-04-20 23:48:12.031665
r@|2024-04-20 23:48:12.040517
r@|2024-04-20 23:48:12.049116
r@|2024-04-20 23:48:12.057842
r@|2024-04-20 23:48:12.066403
r@|2024-04-20 23:48:12.074916
r@|2024-04-20 23:48:12.083358
r@|2024-04-20 23:48:12.091742
r@|2024-04-20 23:48:12.100827
r@|2024-04-20 23:48:12.109162
r@|2024-04-20 23:48:12.118370
r@|2024-04-20 23:48:12.127254
r@|2024-04-20 23:48:12.135404
r@|2024-04-20 23:48:12.144194
r@|2024-04-20 23:48:12.152778
