s@0|2024-04-21 00:07:05.956375
r@|2024-04-21 00:07:06.001058
r@0,|2024-04-21 00:07:06.036388
r@|2024-04-21 00:07:06.070911
r@|2024-04-21 00:07:06.105812
r@|2024-04-21 00:07:06.140810
r@|2024-04-21 00:07:06.176210
s@1|2024-04-21 00:07:06.207337
r@|2024-04-21 00:07:06.211452
r@|2024-04-21 00:07:06.245625
r@|2024-04-21 00:07:06.280796
r@|2024-04-21 00:07:06.316137
r@|2024-04-21 00:07:06.350566
r@|2024-04-21 00:07:06.385853
r@|2024-04-21 00:07:06.420826
r@|2024-04-21 00:07:06.455878
r@|2024-04-21 00:07:06.490509
r@|2024-04-21 00:07:06.525269
r@|2024-04-21 00:07:06.560824
r@|2024-04-21 00:07:06.595485
r@|2024-04-21 00:07:06.630275
s@2|2024-04-21 00:07:06.659093
r@|2024-04-21 00:07:06.665756
r@|2024-04-21 00:07:06.701245
r@|2024-04-21 00:07:06.735486
r@|2024-04-21 00:07:06.770952
r@|2024-04-21 00:07:06.805513
r@|2024-04-21 00:07:06.839830
r@|2024-04-21 00:07:06.875102
r@|2024-04-21 00:07:06.910327
r@|2024-04-21 00:07:06.945668
r@|2024-04-21 00:07:06.980875
r@|2024-04-21 00:07:07.015383
r@|2024-04-21 00:07:07.050025
r@|2024-04-21 00:07:07.084921
r@|2024-04-21 00:07:07.119919
r@|2024-04-21 00:07:07.154836
r@|2024-04-21 00:07:07.190685
r@|2024-04-21 00:07:07.225330
r@|2024-04-21 00:07:07.259998
r@|2024-04-21 00:07:07.294599
s@3|2024-04-21 00:07:07.295299
r@|2024-04-21 00:07:07.330049
r@|2024-04-21 00:07:07.364989
r@|2024-04-21 00:07:07.400125
r@|2024-04-21 00:07:07.435330
r@|2024-04-21 00:07:07.469633
r@|2024-04-21 00:07:07.504828
r@|2024-04-21 00:07:07.540341
r@|2024-04-21 00:07:07.575109
r@|2024-04-21 00:07:07.610332
r@|2024-04-21 00:07:07.644966
r@|2024-04-21 00:07:07.679879
r@|2024-04-21 00:07:07.715272
r@|2024-04-21 00:07:07.750338
r@|2024-04-21 00:07:07.784531
r@|2024-04-21 00:07:07.819636
r@|2024-04-21 00:07:07.854712
r@|2024-04-21 00:07:07.889403
r@|2024-04-21 00:07:07.924560
r@|2024-04-21 00:07:07.962472
r@|2024-04-21 00:07:07.994378
r@|2024-04-21 00:07:08.029759
r@|2024-04-21 00:07:08.064589
s@4|2024-04-21 00:07:08.094287
r@|2024-04-21 00:07:08.099320
r@|2024-04-21 00:07:08.134774
r@|2024-04-21 00:07:08.170002
r@|2024-04-21 00:07:08.204492
r@|2024-04-21 00:07:08.239399
r@|2024-04-21 00:07:08.274327
r@|2024-04-21 00:07:08.309753
r@|2024-04-21 00:07:08.344773
r@|2024-04-21 00:07:08.379620
r@|2024-04-21 00:07:08.414804
r@|2024-04-21 00:07:08.449247
r@|2024-04-21 00:07:08.484479
r@|2024-04-21 00:07:08.518927
r@|2024-04-21 00:07:08.554457
s@5|2024-04-21 00:07:08.589449
r@|2024-04-21 00:07:08.589509
r@|2024-04-21 00:07:08.624395
r@|2024-04-21 00:07:08.659179
r@|2024-04-21 00:07:08.694835
r@|2024-04-21 00:07:08.728744
r@|2024-04-21 00:07:08.764561
r@|2024-04-21 00:07:08.799205
r@|2024-04-21 00:07:08.834523
r@|2024-04-21 00:07:08.869127
r@|2024-04-21 00:07:08.904140
r@|2024-04-21 00:07:08.938848
s@6|2024-04-21 00:07:08.966979
r@|2024-04-21 00:07:08.974349
r@|2024-04-21 00:07:09.009176
r@6,|2024-04-21 00:07:09.086476
r@|2024-04-21 00:07:09.094815
r@|2024-04-21 00:07:09.130800
r@|2024-04-21 00:07:09.165042
r@|2024-04-21 00:07:09.199639
r@|2024-04-21 00:07:09.235378
r@|2024-04-21 00:07:09.270360
r@|2024-04-21 00:07:09.305382
r@|2024-04-21 00:07:09.340280
r@|2024-04-21 00:07:09.375125
r@|2024-04-21 00:07:09.409741
r@|2024-04-21 00:07:09.444900
r@|2024-04-21 00:07:09.482943
r@|2024-04-21 00:07:09.517631
r@|2024-04-21 00:07:09.552542
r@|2024-04-21 00:07:09.587856
r@|2024-04-21 00:07:09.622516
r@|2024-04-21 00:07:09.657230
r@|2024-04-21 00:07:09.692580
r@|2024-04-21 00:07:09.727429
r@|2024-04-21 00:07:09.762431
r@|2024-04-21 00:07:09.797662
s@7|2024-04-21 00:07:09.819990
r@|2024-04-21 00:07:09.831800
r@|2024-04-21 00:07:09.867067
r@7,|2024-04-21 00:07:09.942435
r@|2024-04-21 00:07:09.951536
r@|2024-04-21 00:07:09.985990
r@|2024-04-21 00:07:10.021374
r@|2024-04-21 00:07:10.055776
r@|2024-04-21 00:07:10.090457
r@|2024-04-21 00:07:10.125599
r@|2024-04-21 00:07:10.161271
r@|2024-04-21 00:07:10.196177
r@|2024-04-21 00:07:10.231263
r@|2024-04-21 00:07:10.265689
r@|2024-04-21 00:07:10.300651
r@|2024-04-21 00:07:10.336134
r@|2024-04-21 00:07:10.370556
s@8|2024-04-21 00:07:10.403269
r@|2024-04-21 00:07:10.405819
r@|2024-04-21 00:07:10.440560
r@|2024-04-21 00:07:10.476214
r@|2024-04-21 00:07:10.510885
r@|2024-04-21 00:07:10.545426
r@|2024-04-21 00:07:10.580449
r@|2024-04-21 00:07:10.616054
r@|2024-04-21 00:07:10.650738
r@|2024-04-21 00:07:10.685732
r@|2024-04-21 00:07:10.720471
r@|2024-04-21 00:07:10.754986
r@|2024-04-21 00:07:10.789889
r@|2024-04-21 00:07:10.825559
r@|2024-04-21 00:07:10.860583
s@9|2024-04-21 00:07:10.883007
r@|2024-04-21 00:07:10.896023
r@|2024-04-21 00:07:10.930219
r@9,|2024-04-21 00:07:11.006439
r@|2024-04-21 00:07:11.015001
r@|2024-04-21 00:07:11.049911
r@|2024-04-21 00:07:11.085028
r@|2024-04-21 00:07:11.120204
r@|2024-04-21 00:07:11.154598
r@|2024-04-21 00:07:11.190090
r@|2024-04-21 00:07:11.224824
s@10|2024-04-21 00:07:11.258130
r@|2024-04-21 00:07:11.259939
r@|2024-04-21 00:07:11.294502
r@|2024-04-21 00:07:11.329680
r@|2024-04-21 00:07:11.365117
r@|2024-04-21 00:07:11.399717
r@|2024-04-21 00:07:11.434326
r@|2024-04-21 00:07:11.469618
