s@0|2024-04-21 00:26:13.263121
r@0,|2024-04-21 00:26:13.324664
r@|2024-04-21 00:26:13.375781
r@|2024-04-21 00:26:13.427747
r@|2024-04-21 00:26:13.478991
s@1|2024-04-21 00:26:13.514220
r@|2024-04-21 00:26:13.531021
r@|2024-04-21 00:26:13.582501
r@|2024-04-21 00:26:13.634149
r@|2024-04-21 00:26:13.686316
r@|2024-04-21 00:26:13.737343
r@|2024-04-21 00:26:13.789366
r@|2024-04-21 00:26:13.840237
r@|2024-04-21 00:26:13.892660
r@|2024-04-21 00:26:13.943481
s@2|2024-04-21 00:26:13.966002
r@|2024-04-21 00:26:13.995463
r@|2024-04-21 00:26:14.047079
r@|2024-04-21 00:26:14.098780
r@|2024-04-21 00:26:14.149996
r@|2024-04-21 00:26:14.200811
r@|2024-04-21 00:26:14.253330
r@|2024-04-21 00:26:14.304854
r@|2024-04-21 00:26:14.356096
r@|2024-04-21 00:26:14.407994
r@|2024-04-21 00:26:14.459622
r@|2024-04-21 00:26:14.511104
r@|2024-04-21 00:26:14.563108
s@3|2024-04-21 00:26:14.602221
r@|2024-04-21 00:26:14.613961
r@|2024-04-21 00:26:14.665833
r@3,|2024-04-21 00:26:14.758401
r@|2024-04-21 00:26:14.769874
r@|2024-04-21 00:26:14.820751
r@|2024-04-21 00:26:14.872129
r@|2024-04-21 00:26:14.924324
r@|2024-04-21 00:26:14.975646
r@|2024-04-21 00:26:15.027088
r@|2024-04-21 00:26:15.078809
r@|2024-04-21 00:26:15.130206
r@|2024-04-21 00:26:15.182318
r@|2024-04-21 00:26:15.233199
r@|2024-04-21 00:26:15.285141
r@|2024-04-21 00:26:15.336665
r@|2024-04-21 00:26:15.388741
s@4|2024-04-21 00:26:15.401407
r@|2024-04-21 00:26:15.440729
r@|2024-04-21 00:26:15.491462
r@|2024-04-21 00:26:15.542892
r@|2024-04-21 00:26:15.594693
r@|2024-04-21 00:26:15.646772
r@|2024-04-21 00:26:15.697767
r@|2024-04-21 00:26:15.749238
r@|2024-04-21 00:26:15.802029
r@|2024-04-21 00:26:15.853249
s@5|2024-04-21 00:26:15.896543
r@|2024-04-21 00:26:15.905028
r@|2024-04-21 00:26:15.956304
r@5,|2024-04-21 00:26:16.050419
r@|2024-04-21 00:26:16.059292
r@|2024-04-21 00:26:16.110814
r@|2024-04-21 00:26:16.162478
r@|2024-04-21 00:26:16.214116
r@|2024-04-21 00:26:16.265968
s@6|2024-04-21 00:26:16.274022
r@|2024-04-21 00:26:16.317562
r@|2024-04-21 00:26:16.368759
r@|2024-04-21 00:26:16.420854
r@|2024-04-21 00:26:16.472159
r@|2024-04-21 00:26:16.523771
r@|2024-04-21 00:26:16.575258
r@|2024-04-21 00:26:16.627430
r@|2024-04-21 00:26:16.678640
r@|2024-04-21 00:26:16.730123
r@|2024-04-21 00:26:16.781501
