0|2024-04-14 15:51:22.465595
1|2024-04-14 15:51:22.717075
2|2024-04-14 15:51:23.169643
3|2024-04-14 15:51:23.806015
4|2024-04-14 15:51:24.604448
5|2024-04-14 15:51:25.100749
6|2024-04-14 15:51:25.480014
7|2024-04-14 15:51:26.331632
8|2024-04-14 15:51:26.914920
9|2024-04-14 15:51:27.395724
10|2024-04-14 15:51:27.770924
11|2024-04-14 15:51:28.238390
12|2024-04-14 15:51:28.354257
13|2024-04-14 15:51:28.690499
14|2024-04-14 15:51:29.318552
15|2024-04-14 15:51:29.817169
16|2024-04-14 15:51:30.327584
17|2024-04-14 15:51:30.792391
18|2024-04-14 15:51:30.992757
19|2024-04-14 15:51:31.563690
20|2024-04-14 15:51:32.341684
21|2024-04-14 15:51:32.627627
22|2024-04-14 15:51:33.130599
23|2024-04-14 15:51:33.515350
24|2024-04-14 15:51:34.459903
25|2024-04-14 15:51:35.379550
26|2024-04-14 15:51:35.810866
27|2024-04-14 15:51:36.010454
28|2024-04-14 15:51:36.351752
29|2024-04-14 15:51:37.094196
30|2024-04-14 15:51:37.682399
31|2024-04-14 15:51:38.007251
32|2024-04-14 15:51:38.308271
33|2024-04-14 15:51:38.792293
34|2024-04-14 15:51:39.447695
35|2024-04-14 15:51:40.256022
36|2024-04-14 15:51:40.995701
37|2024-04-14 15:51:41.658343
38|2024-04-14 15:51:42.302553
39|2024-04-14 15:51:42.926797
40|2024-04-14 15:51:43.371650
41|2024-04-14 15:51:44.008779
42|2024-04-14 15:51:44.133369
43|2024-04-14 15:51:44.591085
44|2024-04-14 15:51:44.888372
45|2024-04-14 15:51:45.449834
46|2024-04-14 15:51:46.206276
47|2024-04-14 15:51:46.708266
48|2024-04-14 15:51:47.434749
49|2024-04-14 15:51:47.872939
50|2024-04-14 15:51:48.368334
51|2024-04-14 15:51:49.065119
52|2024-04-14 15:51:49.401246
53|2024-04-14 15:51:49.946311
54|2024-04-14 15:51:50.225924
55|2024-04-14 15:51:50.569838
56|2024-04-14 15:51:50.883521
57|2024-04-14 15:51:51.008912
58|2024-04-14 15:51:51.583364
59|2024-04-14 15:51:52.347236
60|2024-04-14 15:51:52.784423
61|2024-04-14 15:51:53.069151
62|2024-04-14 15:51:53.434954
63|2024-04-14 15:51:54.047408
64|2024-04-14 15:51:54.555957
65|2024-04-14 15:51:55.028207
66|2024-04-14 15:51:55.771758
67|2024-04-14 15:51:56.520476
68|2024-04-14 15:51:57.025106
69|2024-04-14 15:51:57.821636
70|2024-04-14 15:51:58.340907
71|2024-04-14 15:51:58.857208
72|2024-04-14 15:51:59.383517
73|2024-04-14 15:51:59.918945
74|2024-04-14 15:52:00.779075
75|2024-04-14 15:52:01.329264
76|2024-04-14 15:52:01.928052
77|2024-04-14 15:52:02.473654
78|2024-04-14 15:52:02.643023
79|2024-04-14 15:52:03.586369
80|2024-04-14 15:52:03.943346
81|2024-04-14 15:52:04.277535
82|2024-04-14 15:52:05.033480
83|2024-04-14 15:52:05.418332
84|2024-04-14 15:52:05.783495
85|2024-04-14 15:52:06.187030
86|2024-04-14 15:52:06.695228
87|2024-04-14 15:52:06.857165
88|2024-04-14 15:52:07.331680
89|2024-04-14 15:52:07.641232
90|2024-04-14 15:52:08.381415
91|2024-04-14 15:52:08.848852
92|2024-04-14 15:52:09.098556
93|2024-04-14 15:52:09.247894
94|2024-04-14 15:52:09.605985
95|2024-04-14 15:52:10.484220
96|2024-04-14 15:52:11.288943
97|2024-04-14 15:52:11.498343
98|2024-04-14 15:52:12.316448
99|2024-04-14 15:52:12.681988
100|2024-04-14 15:52:13.243802
101|2024-04-14 15:52:13.954311
102|2024-04-14 15:52:14.361475
103|2024-04-14 15:52:15.048176
104|2024-04-14 15:52:15.348725
105|2024-04-14 15:52:15.700886
106|2024-04-14 15:52:16.194686
107|2024-04-14 15:52:16.610470
108|2024-04-14 15:52:17.094899
109|2024-04-14 15:52:17.698154
110|2024-04-14 15:52:18.345288
111|2024-04-14 15:52:18.883191
112|2024-04-14 15:52:19.704551
113|2024-04-14 15:52:20.087590
114|2024-04-14 15:52:20.874832
115|2024-04-14 15:52:21.547882
116|2024-04-14 15:52:21.871280
117|2024-04-14 15:52:22.156580
118|2024-04-14 15:52:22.560895
119|2024-04-14 15:52:22.716355
